Overall mesg ix,Timestamp (field 253) raw value,Timestamp (field 253) localtime string,Timestamp value that is compatible with Libre,Seconds diff from last value,ElapsedTimer in h:mm:ss,TotalTimer in h:mm:ss (pause time excluded),Mesg name,Mesg no,Mesg ix (field 253) if applicable,Event type and data,Distance in m,Enh speed in min/sec hh:mm:ss string,Enh speed in m/s value,Cadence
4039,1144924824,2026-04-12 12:40:24,46124.528055555550,1,0:22:54,0:22:22,RECORD(20),20,,,2675.1,0:10:20,1.614,78
4040,,,,,,,unknownx(233),233,,,,,,
4041,,,,,,,GPS_METADATA(160),160,,,,,,
4042,1144924825,2026-04-12 12:40:25,46124.528067129635,1,0:22:55,0:22:23,RECORD(20),20,,,2677.4,0:10:20,1.614,79
4043,,,,,,,unknownx(233),233,,,,,,
4044,1144924825,2026-04-12 12:40:25,46124.528067129635,0,0:22:55,0:22:23,gps_event(326),326,,,,,,
4045,,,,,,,GPS_METADATA(160),160,,,,,,
4046,1144924826,2026-04-12 12:40:26,46124.528078703705,1,0:22:56,0:22:24,RECORD(20),20,,,2679.2,0:09:18,1.791,79
4047,,,,,,,unknownx(233),233,,,,,,
4048,,,,,,,GPS_METADATA(160),160,,,,,,
4049,1144924827,2026-04-12 12:40:27,46124.528090277774,1,0:22:57,0:22:25,RECORD(20),20,,,2681.9,0:09:01,1.847,79
4050,,,,,,,unknownx(233),233,,,,,,
4051,,,,,,,GPS_METADATA(160),160,,,,,,
4052,1144924828,2026-04-12 12:40:28,46124.528101851850,1,0:22:58,0:22:26,RECORD(20),20,,,2684.3,0:08:59,1.857,79
4053,,,,,,,unknownx(233),233,,,,,,
4054,,,,,,,GPS_METADATA(160),160,,,,,,
4055,1144924829,2026-04-12 12:40:29,46124.528113425930,1,0:22:59,0:22:27,RECORD(20),20,,,2686.9,0:08:59,1.857,80
4056,,,,,,,unknownx(233),233,,,,,,
4057,1144924829,2026-04-12 12:40:29,46124.528113425930,0,0:22:59,0:22:27,unknown(325),325,,,,,,
4058,,,,,,,GPS_METADATA(160),160,,,,,,
4059,1144924830,2026-04-12 12:40:30,46124.528125000000,1,0:23:00,0:22:28,RECORD(20),20,,,2689.4,0:08:40,1.922,81
4060,,,,,,,unknownx(233),233,,,,,,
4061,,,,,,,GPS_METADATA(160),160,,,,,,
4062,1144924831,2026-04-12 12:40:31,46124.528136574074,1,0:23:01,0:22:29,RECORD(20),20,,,2691.6,0:08:23,1.987,81
4063,,,,,,,unknownx(233),233,,,,,,
4064,,,,,,,GPS_METADATA(160),160,,,,,,
4065,1144924832,2026-04-12 12:40:32,46124.528148148150,1,0:23:02,0:22:30,RECORD(20),20,,,2694.4,0:08:16,2.015,82
4066,,,,,,,unknownx(233),233,,,,,,
4067,,,,,,,GPS_METADATA(160),160,,,,,,
4068,1144924833,2026-04-12 12:40:33,46124.528159722220,1,0:23:03,0:22:31,RECORD(20),20,,,2696.5,0:08:16,2.015,82
4069,,,,,,,unknownx(233),233,,,,,,
4070,,,,,,,GPS_METADATA(160),160,,,,,,
4071,1144924834,2026-04-12 12:40:34,46124.528171296300,1,0:23:04,0:22:32,RECORD(20),20,,,2698.8,0:08:14,2.025,82
4072,,,,,,,unknownx(233),233,,,,,,
4073,,,,,,,GPS_METADATA(160),160,,,,,,
4074,1144924835,2026-04-12 12:40:35,46124.528182870374,1,0:23:05,0:22:33,RECORD(20),20,,,2701.3,0:08:03,2.071,82
4075,,,,,,,unknownx(233),233,,,,,,
4076,,,,,,,GPS_METADATA(160),160,,,,,,
4077,1144924835,2026-04-12 12:40:35,46124.528182870374,0,0:23:05,0:22:33,unknown(325),325,,,,,,
4078,1144924836,2026-04-12 12:40:36,46124.528194444440,1,0:23:06,0:22:34,RECORD(20),20,,,2703.5,0:07:58,2.090,83
4079,,,,,,,unknownx(233),233,,,,,,
4080,,,,,,,GPS_METADATA(160),160,,,,,,
4081,1144924837,2026-04-12 12:40:37,46124.528206018520,1,0:23:07,0:22:35,RECORD(20),20,,,2705.5,0:07:58,2.090,83
4082,,,,,,,unknownx(233),233,,,,,,
4083,,,,,,,GPS_METADATA(160),160,,,,,,
4084,1144924838,2026-04-12 12:40:38,46124.528217592600,1,0:23:08,0:22:36,RECORD(20),20,,,2707.6,0:07:58,2.090,82
4085,,,,,,,unknownx(233),233,,,,,,
4086,,,,,,,GPS_METADATA(160),160,,,,,,
4087,1144924839,2026-04-12 12:40:39,46124.528229166666,1,0:23:09,0:22:37,RECORD(20),20,,,2709.5,0:08:09,2.043,82
4088,,,,,,,unknownx(233),233,,,,,,
4089,,,,,,,GPS_METADATA(160),160,,,,,,
4090,1144924840,2026-04-12 12:40:40,46124.528240740736,1,0:23:10,0:22:38,RECORD(20),20,,,2710.8,0:08:28,1.969,81
4091,,,,,,,unknownx(233),233,,,,,,
4092,,,,,,,GPS_METADATA(160),160,,,,,,
4093,1144924840,2026-04-12 12:40:40,46124.528240740736,0,0:23:10,0:22:38,unknown(325),325,,,,,,
4094,1144924841,2026-04-12 12:40:41,46124.528252314820,1,0:23:11,0:22:39,RECORD(20),20,,,2711.6,0:08:35,1.941,78
4095,,,,,,,unknownx(233),233,,,,,,
4096,,,,,,,GPS_METADATA(160),160,,,,,,
4097,1144924842,2026-04-12 12:40:42,46124.528263888890,1,0:23:12,0:22:40,RECORD(20),20,,,2712.8,0:09:30,1.754,74
4098,,,,,,,unknownx(233),233,,,,,,
4099,,,,,,,GPS_METADATA(160),160,,,,,,
4100,1144924843,2026-04-12 12:40:43,46124.528275462960,1,0:23:13,0:22:41,RECORD(20),20,,,2713.9,0:10:46,1.549,62
4101,,,,,,,unknownx(233),233,,,,,,
4102,,,,,,,GPS_METADATA(160),160,,,,,,
4103,1144924844,2026-04-12 12:40:44,46124.528287037036,1,0:23:14,0:22:42,RECORD(20),20,,,2715.5,0:10:49,1.540,63
4104,,,,,,,unknownx(233),233,,,,,,
4105,,,,,,,GPS_METADATA(160),160,,,,,,
4106,1144924845,2026-04-12 12:40:45,46124.528298611110,1,0:23:15,0:22:43,RECORD(20),20,,,2717.2,0:10:49,1.540,64
4107,,,,,,,unknownx(233),233,,,,,,
4108,,,,,,,GPS_METADATA(160),160,,,,,,
4109,1144924845,2026-04-12 12:40:45,46124.528298611110,0,0:23:15,0:22:43,unknown(325),325,,,,,,
4110,1144924846,2026-04-12 12:40:46,46124.528310185180,1,0:23:16,0:22:44,RECORD(20),20,,,2719.3,0:10:34,1.577,66
4111,,,,,,,unknownx(233),233,,,,,,
4112,,,,,,,GPS_METADATA(160),160,,,,,,
4113,1144924847,2026-04-12 12:40:47,46124.528321759260,1,0:23:17,0:22:45,RECORD(20),20,,,2721.1,0:09:33,1.745,71
4114,,,,,,,unknownx(233),233,,,,,,
4115,,,,,,,GPS_METADATA(160),160,,,,,,
4116,1144924848,2026-04-12 12:40:48,46124.528333333335,1,0:23:18,0:22:46,RECORD(20),20,,,2722.9,0:09:24,1.773,73
4117,,,,,,,unknownx(233),233,,,,,,
4118,,,,,,,GPS_METADATA(160),160,,,,,,
4119,1144924849,2026-04-12 12:40:49,46124.528344907405,1,0:23:19,0:22:47,RECORD(20),20,,,2725.4,0:09:18,1.791,77
4120,,,,,,,unknownx(233),233,,,,,,
4121,,,,,,,GPS_METADATA(160),160,,,,,,
4122,1144924850,2026-04-12 12:40:50,46124.528356481480,1,0:23:20,0:22:48,RECORD(20),20,,,2727.2,0:09:18,1.791,81
4123,,,,,,,unknownx(233),233,,,,,,
4124,,,,,,,GPS_METADATA(160),160,,,,,,
4125,1144924850,2026-04-12 12:40:50,46124.528356481480,0,0:23:20,0:22:48,unknown(325),325,,,,,,
4126,1144924851,2026-04-12 12:40:51,46124.528368055560,1,0:23:21,0:22:49,RECORD(20),20,,,2729.7,0:08:51,1.885,80
4127,,,,,,,unknownx(233),233,,,,,,
4128,,,,,,,GPS_METADATA(160),160,,,,,,
4129,1144924852,2026-04-12 12:40:52,46124.528379629630,1,0:23:22,0:22:50,RECORD(20),20,,,2732.2,0:08:09,2.043,80
4130,,,,,,,unknownx(233),233,,,,,,
4131,,,,,,,GPS_METADATA(160),160,,,,,,
4132,1144924853,2026-04-12 12:40:53,46124.528391203705,1,0:23:23,0:22:51,RECORD(20),20,,,2734.3,0:08:09,2.043,81
4133,,,,,,,unknownx(233),233,,,,,,
4134,,,,,,,GPS_METADATA(160),160,,,,,,
4135,1144924854,2026-04-12 12:40:54,46124.528402777780,1,0:23:24,0:22:52,RECORD(20),20,,,2736.2,0:08:09,2.043,81
4136,,,,,,,unknownx(233),233,,,,,,
4137,,,,,,,GPS_METADATA(160),160,,,,,,
4138,1144924855,2026-04-12 12:40:55,46124.528414351850,1,0:23:25,0:22:53,RECORD(20),20,,,2738.2,0:08:16,2.015,81
4139,,,,,,,unknownx(233),233,,,,,,
4140,,,,,,,GPS_METADATA(160),160,,,,,,
4141,1144924856,2026-04-12 12:40:56,46124.528425925920,1,0:23:26,0:22:54,RECORD(20),20,,,2740.5,0:08:30,1.959,81
4142,,,,,,,unknownx(233),233,,,,,,
4143,,,,,,,GPS_METADATA(160),160,,,,,,
4144,1144924857,2026-04-12 12:40:57,46124.528437500005,1,0:23:27,0:22:55,RECORD(20),20,,,2743.3,0:08:30,1.959,81
4145,,,,,,,unknownx(233),233,,,,,,
4146,,,,,,,GPS_METADATA(160),160,,,,,,
4147,1144924858,2026-04-12 12:40:58,46124.528449074074,1,0:23:28,0:22:56,RECORD(20),20,,,2745.8,0:08:28,1.969,81
4148,,,,,,,unknownx(233),233,,,,,,
4149,,,,,,,GPS_METADATA(160),160,,,,,,
4150,1144924859,2026-04-12 12:40:59,46124.528460648144,1,0:23:29,0:22:57,RECORD(20),20,,,2748.6,0:08:07,2.053,81
4151,,,,,,,unknownx(233),233,,,,,,
4152,1144924859,2026-04-12 12:40:59,46124.528460648144,0,0:23:29,0:22:57,unknown(325),325,,,,,,
4153,,,,,,,GPS_METADATA(160),160,,,,,,
4154,1144924860,2026-04-12 12:41:00,46124.528472222220,1,0:23:30,0:22:58,RECORD(20),20,,,2751.0,0:08:01,2.081,79
4155,,,,,,,unknownx(233),233,,,,,,
4156,,,,,,,GPS_METADATA(160),160,,,,,,
4157,1144924861,2026-04-12 12:41:01,46124.528483796300,1,0:23:31,0:22:59,RECORD(20),20,,,2753.8,0:07:50,2.127,84
4158,,,,,,,unknownx(233),233,,,,,,
4159,,,,,,,GPS_METADATA(160),160,,,,,,
4160,1144924862,2026-04-12 12:41:02,46124.528495370370,1,0:23:32,0:23:00,RECORD(20),20,,,2756.5,0:07:48,2.137,85
4161,,,,,,,unknownx(233),233,,,,,,
4162,,,,,,,GPS_METADATA(160),160,,,,,,
4163,1144924863,2026-04-12 12:41:03,46124.528506944440,1,0:23:33,0:23:01,RECORD(20),20,,,2760.0,0:07:44,2.155,86
4164,,,,,,,unknownx(233),233,,,,,,
4165,,,,,,,GPS_METADATA(160),160,,,,,,
4166,1144924863,2026-04-12 12:41:03,46124.528506944440,0,0:23:33,0:23:01,unknown(325),325,,,,,,
4167,1144924864,2026-04-12 12:41:04,46124.528518518520,1,0:23:34,0:23:02,RECORD(20),20,,,2763.6,0:07:36,2.193,86
4168,,,,,,,unknownx(233),233,,,,,,
4169,,,,,,,GPS_METADATA(160),160,,,,,,
4170,1144924865,2026-04-12 12:41:05,46124.528530092590,1,0:23:35,0:23:03,RECORD(20),20,,,2767.2,0:07:36,2.193,85
4171,,,,,,,unknownx(233),233,,,,,,
4172,,,,,,,GPS_METADATA(160),160,,,,,,
4173,1144924866,2026-04-12 12:41:06,46124.528541666670,1,0:23:36,0:23:04,RECORD(20),20,,,2770.2,0:07:36,2.193,84
4174,,,,,,,unknownx(233),233,,,,,,
4175,,,,,,,GPS_METADATA(160),160,,,,,,
4176,1144924867,2026-04-12 12:41:07,46124.528553240740,1,0:23:37,0:23:05,RECORD(20),20,,,2774.0,0:07:36,2.193,83
4177,,,,,,,unknownx(233),233,,,,,,
4178,,,,,,,GPS_METADATA(160),160,,,,,,
4179,1144924868,2026-04-12 12:41:08,46124.528564814810,1,0:23:38,0:23:06,RECORD(20),20,,,2776.9,0:07:27,2.239,83
4180,,,,,,,unknownx(233),233,,,,,,
4181,,,,,,,GPS_METADATA(160),160,,,,,,
4182,1144924868,2026-04-12 12:41:08,46124.528564814810,0,0:23:38,0:23:06,unknown(325),325,,,,,,
4183,1144924869,2026-04-12 12:41:09,46124.528576388890,1,0:23:39,0:23:07,RECORD(20),20,,,2779.1,0:07:25,2.249,83
4184,,,,,,,unknownx(233),233,,,,,,
4185,,,,,,,GPS_METADATA(160),160,,,,,,
4186,1144924870,2026-04-12 12:41:10,46124.528587962970,1,0:23:40,0:23:08,RECORD(20),20,,,2781.8,0:07:14,2.305,83
4187,,,,,,,unknownx(233),233,,,,,,
4188,,,,,,,GPS_METADATA(160),160,,,,,,
4189,1144924871,2026-04-12 12:41:11,46124.528599537036,1,0:23:41,0:23:09,RECORD(20),20,,,2784.0,0:07:04,2.361,82
4190,,,,,,,unknownx(233),233,,,,,,
4191,,,,,,,GPS_METADATA(160),160,,,,,,
4192,1144924872,2026-04-12 12:41:12,46124.528611111110,1,0:23:42,0:23:10,RECORD(20),20,,,2786.1,0:07:10,2.323,82
4193,,,,,,,unknownx(233),233,,,,,,
4194,,,,,,,GPS_METADATA(160),160,,,,,,
4195,1144924873,2026-04-12 12:41:13,46124.528622685190,1,0:23:43,0:23:11,RECORD(20),20,,,2789.2,0:07:10,2.323,82
4196,,,,,,,unknownx(233),233,,,,,,
4197,,,,,,,GPS_METADATA(160),160,,,,,,
4198,1144924873,2026-04-12 12:41:13,46124.528622685190,0,0:23:43,0:23:11,unknown(325),325,,,,,,
4199,1144924874,2026-04-12 12:41:14,46124.528634259260,1,0:23:44,0:23:12,RECORD(20),20,,,2791.3,0:07:10,2.323,82
4200,,,,,,,unknownx(233),233,,,,,,
4201,,,,,,,GPS_METADATA(160),160,,,,,,
4202,1144924875,2026-04-12 12:41:15,46124.528645833330,1,0:23:45,0:23:13,RECORD(20),20,,,2792.9,0:07:04,2.361,82
4203,,,,,,,unknownx(233),233,,,,,,
4204,,,,,,,GPS_METADATA(160),160,,,,,,
4205,1144924876,2026-04-12 12:41:16,46124.528657407410,1,0:23:46,0:23:14,RECORD(20),20,,,2794.1,0:07:04,2.361,82
4206,,,,,,,unknownx(233),233,,,,,,
4207,,,,,,,GPS_METADATA(160),160,,,,,,
4208,1144924877,2026-04-12 12:41:17,46124.528668981480,1,0:23:47,0:23:15,RECORD(20),20,,,2795.4,0:07:34,2.202,82
4209,,,,,,,unknownx(233),233,,,,,,
4210,,,,,,,GPS_METADATA(160),160,,,,,,
4211,1144924878,2026-04-12 12:41:18,46124.528680555550,1,0:23:48,0:23:16,RECORD(20),20,,,2796.6,0:08:26,1.978,80
4212,,,,,,,unknownx(233),233,,,,,,
4213,,,,,,,GPS_METADATA(160),160,,,,,,
4214,1144924879,2026-04-12 12:41:19,46124.528692129630,1,0:23:49,0:23:17,RECORD(20),20,,,2798.4,0:09:15,1.801,52
4215,,,,,,,unknownx(233),233,,,,,,
4216,,,,,,,GPS_METADATA(160),160,,,,,,
4217,1144924879,2026-04-12 12:41:19,46124.528692129630,0,0:23:49,0:23:17,unknown(325),325,,,,,,
4218,1144924880,2026-04-12 12:41:20,46124.528703703705,1,0:23:50,0:23:18,RECORD(20),20,,,2800.5,0:09:15,1.801,51
4219,,,,,,,unknownx(233),233,,,,,,
4220,,,,,,,GPS_METADATA(160),160,,,,,,
4221,1144924881,2026-04-12 12:41:21,46124.528715277775,1,0:23:51,0:23:19,RECORD(20),20,,,2802.5,0:08:19,2.006,70
4222,,,,,,,unknownx(233),233,,,,,,
4223,,,,,,,GPS_METADATA(160),160,,,,,,
4224,1144924882,2026-04-12 12:41:22,46124.528726851850,1,0:23:52,0:23:20,RECORD(20),20,,,2805.3,0:08:05,2.062,74
4225,,,,,,,unknownx(233),233,,,,,,
4226,,,,,,,GPS_METADATA(160),160,,,,,,
4227,1144924883,2026-04-12 12:41:23,46124.528738425930,1,0:23:53,0:23:21,RECORD(20),20,,,2807.2,0:08:01,2.081,77
4228,,,,,,,unknownx(233),233,,,,,,
4229,,,,,,,GPS_METADATA(160),160,,,,,,
4230,1144924884,2026-04-12 12:41:24,46124.528750000000,1,0:23:54,0:23:22,RECORD(20),20,,,2808.9,0:08:03,2.071,77
4231,,,,,,,unknownx(233),233,,,,,,
4232,,,,,,,GPS_METADATA(160),160,,,,,,
4233,1144924884,2026-04-12 12:41:24,46124.528750000000,0,0:23:54,0:23:22,unknown(325),325,,,,,,
4234,1144924885,2026-04-12 12:41:25,46124.528761574074,1,0:23:55,0:23:23,RECORD(20),20,,,2810.6,0:08:03,2.071,77
4235,,,,,,,unknownx(233),233,,,,,,
4236,1144924885,2026-04-12 12:41:25,46124.528761574074,0,0:23:55,0:23:23,gps_event(326),326,,,,,,
4237,,,,,,,GPS_METADATA(160),160,,,,,,
4238,1144924886,2026-04-12 12:41:26,46124.528773148150,1,0:23:56,0:23:24,RECORD(20),20,,,2812.1,0:08:35,1.941,74
4239,,,,,,,unknownx(233),233,,,,,,
4240,,,,,,,GPS_METADATA(160),160,,,,,,
4241,1144924887,2026-04-12 12:41:27,46124.528784722220,1,0:23:57,0:23:25,RECORD(20),20,,,2813.7,0:08:45,1.903,77
4242,,,,,,,unknownx(233),233,,,,,,
4243,,,,,,,GPS_METADATA(160),160,,,,,,
4244,1144924888,2026-04-12 12:41:28,46124.528796296300,1,0:23:58,0:23:26,RECORD(20),20,,,2815.6,0:09:07,1.829,77
4245,,,,,,,unknownx(233),233,,,,,,
4246,,,,,,,GPS_METADATA(160),160,,,,,,
4247,1144924889,2026-04-12 12:41:29,46124.528807870374,1,0:23:59,0:23:27,RECORD(20),20,,,2816.9,0:09:07,1.829,77
4248,,,,,,,unknownx(233),233,,,,,,
4249,1144924889,2026-04-12 12:41:29,46124.528807870374,0,0:23:59,0:23:27,unknown(325),325,,,,,,
4250,,,,,,,GPS_METADATA(160),160,,,,,,
4251,1144924890,2026-04-12 12:41:30,46124.528819444444,1,0:24:00,0:23:28,RECORD(20),20,,,2818.4,0:09:07,1.829,78
4252,,,,,,,unknownx(233),233,,,,,,
4253,,,,,,,GPS_METADATA(160),160,,,,,,
4254,1144924891,2026-04-12 12:41:31,46124.528831018510,1,0:24:01,0:23:29,RECORD(20),20,,,2820.8,0:09:18,1.791,78
4255,,,,,,,unknownx(233),233,,,,,,
4256,,,,,,,GPS_METADATA(160),160,,,,,,
4257,1144924891,2026-04-12 12:41:31,46124.528831018510,0,0:24:01,0:23:29,unknown(325),325,,,,,,
4258,1144924892,2026-04-12 12:41:32,46124.528842592600,1,0:24:02,0:23:30,RECORD(20),20,,,2822.3,0:09:18,1.791,79
4259,,,,,,,unknownx(233),233,,,,,,
4260,,,,,,,GPS_METADATA(160),160,,,,,,
4261,1144924893,2026-04-12 12:41:33,46124.528854166670,1,0:24:03,0:23:31,RECORD(20),20,,,2823.8,0:08:56,1.866,78
4262,,,,,,,unknownx(233),233,,,,,,
4263,,,,,,,GPS_METADATA(160),160,,,,,,
4264,1144924894,2026-04-12 12:41:34,46124.528865740740,1,0:24:04,0:23:32,RECORD(20),20,,,2825.7,0:08:59,1.857,79
4265,,,,,,,unknownx(233),233,,,,,,
4266,,,,,,,GPS_METADATA(160),160,,,,,,
4267,1144924895,2026-04-12 12:41:35,46124.528877314810,1,0:24:05,0:23:33,RECORD(20),20,,,2827.2,0:08:59,1.857,78
4268,,,,,,,unknownx(233),233,,,,,,
4269,,,,,,,GPS_METADATA(160),160,,,,,,
4270,1144924896,2026-04-12 12:41:36,46124.528888888890,1,0:24:06,0:23:34,RECORD(20),20,,,2828.4,0:09:12,1.810,78
4271,,,,,,,unknownx(233),233,,,,,,
4272,,,,,,,GPS_METADATA(160),160,,,,,,
4273,1144924896,2026-04-12 12:41:36,46124.528888888890,0,0:24:06,0:23:34,unknown(325),325,,,,,,
4274,1144924897,2026-04-12 12:41:37,46124.528900462960,1,0:24:07,0:23:35,RECORD(20),20,,,2830.2,0:09:39,1.726,79
4275,,,,,,,unknownx(233),233,,,,,,
4276,,,,,,,GPS_METADATA(160),160,,,,,,
4277,1144924898,2026-04-12 12:41:38,46124.528912037036,1,0:24:08,0:23:36,RECORD(20),20,,,2832.3,0:09:39,1.726,79
4278,,,,,,,unknownx(233),233,,,,,,
4279,,,,,,,GPS_METADATA(160),160,,,,,,
4280,1144924899,2026-04-12 12:41:39,46124.528923611110,1,0:24:09,0:23:37,RECORD(20),20,,,2833.8,0:09:10,1.819,79
4281,,,,,,,unknownx(233),233,,,,,,
4282,,,,,,,GPS_METADATA(160),160,,,,,,
4283,1144924900,2026-04-12 12:41:40,46124.528935185180,1,0:24:10,0:23:38,RECORD(20),20,,,2835.0,0:09:10,1.819,79
4284,,,,,,,unknownx(233),233,,,,,,
4285,,,,,,,GPS_METADATA(160),160,,,,,,
4286,1144924901,2026-04-12 12:41:41,46124.528946759260,1,0:24:11,0:23:39,RECORD(20),20,,,2835.3,0:09:39,1.726,79
4287,,,,,,,unknownx(233),233,,,,,,
4288,,,,,,,GPS_METADATA(160),160,,,,,,
4289,1144924902,2026-04-12 12:41:42,46124.528958333336,1,0:24:12,0:23:40,RECORD(20),20,,,2836.2,0:10:05,1.652,79
4290,,,,,,,unknownx(233),233,,,,,,
4291,,,,,,,GPS_METADATA(160),160,,,,,,
4292,1144924903,2026-04-12 12:41:43,46124.528969907406,1,0:24:13,0:23:41,RECORD(20),20,,,2836.7,0:10:34,1.577,77
4293,,,,,,,unknownx(233),233,,,,,,
4294,,,,,,,GPS_METADATA(160),160,,,,,,
4295,1144924904,2026-04-12 12:41:44,46124.528981481480,1,0:24:14,0:23:42,RECORD(20),20,,,2837.5,0:13:32,1.232,55
4296,,,,,,,unknownx(233),233,,,,,,
4297,,,,,,,GPS_METADATA(160),160,,,,,,
4298,1144924905,2026-04-12 12:41:45,46124.528993055560,1,0:24:15,0:23:43,RECORD(20),20,,,2839.1,0:18:36,0.896,59
4299,,,,,,,unknownx(233),233,,,,,,
4300,,,,,,,GPS_METADATA(160),160,,,,,,
4301,1144924906,2026-04-12 12:41:46,46124.529004629630,1,0:24:16,0:23:44,RECORD(20),20,,,2840.0,0:18:36,0.896,61
4302,,,,,,,unknownx(233),233,,,,,,
4303,,,,,,,GPS_METADATA(160),160,,,,,,
4304,1144924907,2026-04-12 12:41:47,46124.529016203705,1,0:24:17,0:23:45,RECORD(20),20,,,2840.7,0:17:42,0.942,65
4305,,,,,,,unknownx(233),233,,,,,,
4306,,,,,,,GPS_METADATA(160),160,,,,,,
4307,1144924908,2026-04-12 12:41:48,46124.529027777780,1,0:24:18,0:23:46,RECORD(20),20,,,2841.9,0:17:42,0.942,71
4308,,,,,,,unknownx(233),233,,,,,,
4309,,,,,,,GPS_METADATA(160),160,,,,,,
4310,1144924909,2026-04-12 12:41:49,46124.529039351850,1,0:24:19,0:23:47,RECORD(20),20,,,2844.9,0:17:42,0.942,74
4311,,,,,,,unknownx(233),233,,,,,,
4312,,,,,,,GPS_METADATA(160),160,,,,,,
4313,1144924910,2026-04-12 12:41:50,46124.529050925920,1,0:24:20,0:23:48,RECORD(20),20,,,2847.7,0:16:15,1.026,78
4314,,,,,,,unknownx(233),233,,,,,,
4315,,,,,,,GPS_METADATA(160),160,,,,,,
4316,1144924911,2026-04-12 12:41:51,46124.529062500005,1,0:24:21,0:23:49,RECORD(20),20,,,2850.3,0:07:46,2.146,78
4317,,,,,,,unknownx(233),233,,,,,,
4318,,,,,,,GPS_METADATA(160),160,,,,,,
4319,1144924912,2026-04-12 12:41:52,46124.529074074075,1,0:24:22,0:23:50,RECORD(20),20,,,2853.1,0:06:51,2.435,79
4320,,,,,,,unknownx(233),233,,,,,,
4321,,,,,,,GPS_METADATA(160),160,,,,,,
4322,1144924913,2026-04-12 12:41:53,46124.529085648144,1,0:24:23,0:23:51,RECORD(20),20,,,2855.1,0:06:46,2.463,81
4323,,,,,,,unknownx(233),233,,,,,,
4324,,,,,,,GPS_METADATA(160),160,,,,,,
4325,1144924914,2026-04-12 12:41:54,46124.529097222220,1,0:24:24,0:23:52,RECORD(20),20,,,2856.8,0:06:51,2.435,80
4326,,,,,,,unknownx(233),233,,,,,,
4327,,,,,,,GPS_METADATA(160),160,,,,,,
4328,1144924915,2026-04-12 12:41:55,46124.529108796300,1,0:24:25,0:23:53,RECORD(20),20,,,2858.9,0:07:58,2.090,81
4329,,,,,,,unknownx(233),233,,,,,,
4330,,,,,,,GPS_METADATA(160),160,,,,,,
4331,1144924915,2026-04-12 12:41:55,46124.529108796300,0,0:24:25,0:23:53,unknown(325),325,,,,,,
4332,1144924916,2026-04-12 12:41:56,46124.529120370370,1,0:24:26,0:23:54,RECORD(20),20,,,2860.9,0:08:09,2.043,80
4333,,,,,,,unknownx(233),233,,,,,,
4334,,,,,,,GPS_METADATA(160),160,,,,,,
4335,1144924917,2026-04-12 12:41:57,46124.529131944444,1,0:24:27,0:23:55,RECORD(20),20,,,2863.6,0:08:35,1.941,80
4336,,,,,,,unknownx(233),233,,,,,,
4337,,,,,,,GPS_METADATA(160),160,,,,,,
4338,1144924918,2026-04-12 12:41:58,46124.529143518520,1,0:24:28,0:23:56,RECORD(20),20,,,2865.3,0:08:09,2.043,80
4339,,,,,,,unknownx(233),233,,,,,,
4340,,,,,,,GPS_METADATA(160),160,,,,,,
4341,1144924919,2026-04-12 12:41:59,46124.529155092590,1,0:24:29,0:23:57,RECORD(20),20,,,2866.9,0:08:35,1.941,81
4342,,,,,,,unknownx(233),233,,,,,,
4343,,,,,,,GPS_METADATA(160),160,,,,,,
4344,1144924920,2026-04-12 12:42:00,46124.529166666670,1,0:24:30,0:23:58,RECORD(20),20,,,2868.8,0:08:45,1.903,81
4345,,,,,,,unknownx(233),233,,,,,,
4346,1144924920,2026-04-12 12:42:00,46124.529166666670,0,0:24:30,0:23:58,unknown(325),325,,,,,,
4347,,,,,,,GPS_METADATA(160),160,,,,,,
4348,1144924921,2026-04-12 12:42:01,46124.529178240744,1,0:24:31,0:23:59,RECORD(20),20,,,2870.7,0:09:24,1.773,81
4349,,,,,,,unknownx(233),233,,,,,,
4350,,,,,,,GPS_METADATA(160),160,,,,,,
4351,1144924921,2026-04-12 12:42:01,46124.529178240744,0,0:24:31,0:23:59,unknown(325),325,,,,,,
4352,1144924922,2026-04-12 12:42:02,46124.529189814810,1,0:24:32,0:24:00,RECORD(20),20,,,2872.1,0:09:24,1.773,80
4353,,,,,,,unknownx(233),233,,,,,,
4354,,,,,,,GPS_METADATA(160),160,,,,,,
4355,1144924923,2026-04-12 12:42:03,46124.529201388890,1,0:24:33,0:24:01,RECORD(20),20,,,2874.2,0:09:24,1.773,79
4356,,,,,,,unknownx(233),233,,,,,,
4357,,,,,,,GPS_METADATA(160),160,,,,,,
4358,1144924924,2026-04-12 12:42:04,46124.529212962970,1,0:24:34,0:24:02,RECORD(20),20,,,2875.9,0:09:30,1.754,79
4359,,,,,,,unknownx(233),233,,,,,,
4360,,,,,,,GPS_METADATA(160),160,,,,,,
4361,1144924925,2026-04-12 12:42:05,46124.529224537040,1,0:24:35,0:24:03,RECORD(20),20,,,2878.0,0:09:30,1.754,76
4362,,,,,,,unknownx(233),233,,,,,,
4363,,,,,,,GPS_METADATA(160),160,,,,,,
4364,1144924926,2026-04-12 12:42:06,46124.529236111106,1,0:24:36,0:24:04,RECORD(20),20,,,2880.1,0:09:30,1.754,73
4365,,,,,,,unknownx(233),233,,,,,,
4366,,,,,,,GPS_METADATA(160),160,,,,,,
